Year,Month,Day,LST,Solar Flare,Sunspot Number
2015,1,23,30.63,1.69,60
2015,1,24,29.25,1.23,59
2015,1,25,31.85,0,62
2015,1,26,28.79,2.56,109
2015,1,27,31.31,3,126
2015,1,28,28.31,6.75,141
2015,1,29,32.39,6.5,146
2015,1,30,28.93,4.65,153
2015,1,31,30.51,0.96,138
2015,2,1,29.37,10.4,113
2015,2,2,28.79,4,93
2015,2,3,33.29,9.42,89
2015,2,4,29.63,6.48,96
2015,2,5,32.23,1.33,93
2015,2,6,28.39,2.25,89
2015,2,7,31.39,2.04,76
2015,2,8,31.97,9.75,84
2015,2,9,32.77,5.79,88
2015,2,10,31.71,4.25,84
2015,2,11,29.75,2.35,60
2015,2,12,33.41,2.92,51
2015,2,13,27.33,1.75,62
2015,2,14,33.57,0.42,53
2015,2,15,27.31,0.21,65
2015,2,16,32.73,0,41
2015,2,17,34.41,0.42,39
2015,2,18,30.91,2.27,87
2015,2,19,30.79,0.85,89
2015,2,20,31.05,1.71,64
2015,2,21,34.55,0.06,58
2015,2,22,32.21,0,43
2015,2,23,36.17,0.33,46
2015,2,24,34.69,0.1,44
2015,2,25,35.05,0,21
2015,2,26,37.41,0,22
2015,2,27,32.23,1.46,58
2015,2,28,37.83,2.94,60
2015,3,1,36.49,2.69,65
2015,3,2,41.17,1.29,52
2015,3,3,37.49,0.94,42
2015,3,4,40.11,3.79,37
2015,3,5,36.51,0,26
2015,3,6,34.77,0.21,35
2015,3,7,40.97,0.31,17
2015,3,8,35.55,6.38,28
2015,3,9,42.17,14.08,23
2015,3,10,38.11,5.81,27
2015,3,11,41.07,5.21,44
2015,3,12,41.03,0,56
2015,3,13,40.01,1.56,76
2015,3,14,42.17,13.08,55
2015,3,15,36.97,10.65,53
2015,3,16,41.87,13.69,46
2015,3,17,40.04,6.38,38
2015,3,18,43.21,9.4,41
2015,3,19,41.21,3.52,49
2015,3,20,44.75,0,20
2015,3,21,44.83,0,26
2015,3,22,43.63,0,81
2015,3,23,47.89,0.35,99
2015,3,24,37.47,1.17,108
2015,3,25,44.07,3.92,99
2015,3,26,40.11,1.63,105
2015,3,27,40.63,2.38,101
2015,3,28,37.75,8.42,81
2015,3,29,36.55,4,72
2015,3,30,43.25,0,51
2015,3,31,37.67,0,38
2015,4,1,38.43,0,43
2015,4,2,39.07,0.27,35
2015,4,3,41.71,0,35
2015,4,4,39.07,0,54
2015,4,5,35.97,0.92,55
2015,4,6,34.67,2.02,53
2015,4,7,33.51,1.31,51
2015,4,8,40.81,0.52,43
2015,4,9,43.09,5.04,47
2015,4,10,44.41,2.77,41
2015,4,11,38.27,1.58,59
2015,4,12,43.31,4.77,86
2015,4,13,41.01,4.06,103
2015,4,14,43.75,0.23,105
2015,4,15,45.87,8.31,96
2015,4,16,43.87,8.69,100
2015,4,17,43.65,1.83,117
2015,4,18,35.85,6.04,140
2015,4,19,39.15,0,137
2015,4,20,31.49,9.44,128
2015,4,21,37.45,11.31,127
2015,4,22,33.49,4.48,138
2015,4,23,33.49,4.92,117
2015,4,24,34.47,8.25,83
2015,4,25,31.41,2.27,69
2015,4,26,33.69,0.19,65
2015,4,27,38.89,0,47
2015,4,28,39.69,0.38,41
2015,4,29,40.89,0,30
2015,4,30,33.07,0,15
2015,5,1,37.43,0.25,19
2015,5,2,28.97,2.69,34
2015,5,3,41.33,4.52,44
2015,5,4,40.21,7.25,103
2015,5,5,42.19,10.65,104
2015,5,6,39.71,5.94,124
2015,5,7,44.17,7.25,145
2015,5,8,34.11,2.73,150
2015,5,9,31.29,5.65,139
2015,5,10,37.89,5.19,163
2015,5,11,29.85,5.38,163
2015,5,12,37.39,4.42,165
2015,5,13,33.39,8.85,172
2015,5,14,41.43,4.19,164
2015,5,15,40.71,2.67,124
2015,5,16,35.49,0.23,103
2015,5,17,39.81,0.17,89
2015,5,18,35.51,1,101
2015,5,19,39.61,1.04,77
2015,5,20,36.97,1.38,59
2015,5,21,39.35,2.02,50
2015,5,22,39.67,1.02,73
2015,5,23,37.47,1.79,72
2015,5,24,34.81,0,78
2015,5,25,37.27,0,67
2015,5,26,33.57,0.52,53
2015,5,27,25.41,0.19,14
2015,5,28,37.69,0,12
2015,5,29,32.63,0,33
2015,5,30,35.87,0,31
2015,5,31,31.53,0.4,29
2015,6,1,32.13,0,27
2015,6,2,39.35,0.4,44
2015,6,3,31.53,1.79,49
2015,6,4,42.83,2.42,80
2015,6,5,41.21,2.4,90
2015,6,6,43.27,1.56,109
2015,6,7,38.77,0.9,124
2015,6,8,35.91,0.17,112
2015,6,9,33.57,2.75,92
2015,6,10,30.88,2.69,93
2015,6,11,28.43,5.65,95
2015,6,12,29.61,11.4,98
2015,6,13,32.55,5.83,97
2015,6,14,35.97,0.35,90
2015,6,15,32.67,3.98,54
2015,6,16,31.63,4.9,70
2015,6,17,33.63,9.38,80
2015,6,18,36.99,16.69,77
2015,6,19,36.11,5.19,68
2015,6,20,37.93,6.17,64
2015,6,21,36.83,12.69,61
2015,6,22,29.61,4.73,56
2015,6,23,22.91,2,45
2015,6,24,22.26,3.4,36
2015,6,25,29.75,0.63,27
2015,6,26,31.81,5.38,23
2015,6,27,29.29,0,21
2015,6,28,31.43,0.23,32
2015,6,29,33.85,1.65,39
2015,6,30,26.05,1.02,41
2015,7,1,33.85,0.08,54
2015,7,2,29.35,5.21,75
2015,7,3,34.75,4.77,88
2015,7,4,33.31,0.6,99
2015,7,5,36.43,5.52,109
2015,7,6,30.37,17.96,97
2015,7,7,30.43,6.1,112
2015,7,8,30.11,0.21,123
2015,7,9,30.04,0.69,110
2015,7,10,30.43,2.54,103
2015,7,11,37.41,3.27,92
2015,7,12,30.71,0,71
2015,7,13,35.37,0.81,53
2015,7,14,32.46,0.33,43
2015,7,15,34.59,0,43
2015,7,16,33.36,0,50
2015,7,17,31.59,0.52,50
2015,7,18,30.27,0.19,58
2015,7,19,28.65,0,44
2015,7,20,21.23,0,36
2015,7,21,20.21,0,36
2015,7,22,28.11,0.04,36
2015,7,23,26.11,0.13,29
2015,7,24,30.71,2.73,31
2015,7,25,37.89,0.21,34
2015,7,26,35.07,0.73,40
2015,7,27,38.07,0.13,51
2015,7,28,36.85,0,62
2015,7,29,39.65,0,67
2015,7,30,40.65,0,76
2015,7,31,27.77,0,69
2015,8,1,31.76,0.92,64
2015,8,2,32.09,0,53
2015,8,3,31.65,0.4,61
2015,8,4,32.37,0.58,90
2015,8,5,33.39,4.58,94
2015,8,6,29.49,3.1,108
2015,8,7,31.87,6.1,112
2015,8,8,35.39,3.35,93
2015,8,9,38.91,1.1,76
2015,8,10,36.81,0.29,69
2015,8,11,34.91,0.42,78
2015,8,12,35.15,0,66
2015,8,13,36.15,1.31,55
2015,8,14,30.29,0.6,46
2015,8,15,29.00,1.5,39
2015,8,16,31.67,0.44,38
2015,8,17,31.70,0,33
2015,8,18,27.85,0.04,39
2015,8,19,26.59,1.29,50
2015,8,20,26.77,16.75,65
2015,8,21,24.44,15.63,73
2015,8,22,27.55,16.1,71
2015,8,23,34.87,5.92,81
2015,8,24,28.29,4.83,81
2015,8,25,31.07,5.46,69
2015,8,26,35.71,28.56,47
2015,8,27,30.63,4.73,55
2015,8,28,32.57,5.15,44
2015,8,29,28.09,0.52,56
2015,8,30,31.43,0.52,56
2015,8,31,29.56,0.42,35
2015,9,1,30.79,0.48,43
2015,9,2,28.31,0.08,36
2015,9,3,29.49,0,29
2015,9,4,39.46,0.27,37
2015,9,5,36.25,0,27
2015,9,6,34.37,0,43
2015,9,7,30.49,0,44
2015,9,8,36.03,0.06,42
2015,9,9,36.95,0,57
2015,9,10,35.11,0,46
2015,9,11,40.03,3.38,81
2015,9,12,38.95,0.63,89
2015,9,13,37.37,0.44,83
2015,9,14,35.65,1.13,56
2015,9,15,33.75,3.69,68
2015,9,16,38.13,4.02,86
2015,9,17,38.67,10.98,75
2015,9,18,40.23,10.79,71
2015,9,19,31.25,0.4,64
2015,9,20,29.30,14.23,65
2015,9,21,29.03,0,78
2015,9,22,28.47,0,86
2015,9,23,27.61,0.17,96
2015,9,24,34.17,3.08,101
2015,9,25,31.21,2.77,152
2015,9,26,37.09,3.04,162
2015,9,27,32.31,16.73,169
2015,9,28,37.25,16.71,156
2015,9,29,35.55,13.38,120
2015,9,30,37.21,18.1,95
2015,10,1,36.47,9.02,93
2015,10,2,28.73,4.25,62
2015,10,3,37.23,0,51
2015,10,4,34.11,0,22
2015,10,5,36.71,0,20
2015,10,6,36.59,0,26
2015,10,7,35.87,0.27,33
2015,10,8,37.41,0,37
2015,10,9,35.85,0.13,26
2015,10,10,40.33,0,13
2015,10,11,32.21,0,30
2015,10,12,35.87,0.38,53
2015,10,13,39.79,0,65
2015,10,14,34.81,1.33,57
2015,10,15,36.01,1.52,55
2015,10,16,33.49,0.38,59
2015,10,17,35.99,1.92,79
2015,10,18,31.87,0.33,75
2015,10,19,37.67,4.08,94
2015,10,20,31.59,0.58,95
2015,10,21,37.81,2.15,89
2015,10,22,33.47,3.96,107
2015,10,23,36.01,0.54,94
2015,10,24,36.61,0.92,78
2015,10,25,34.69,0.25,67
2015,10,26,38.61,0.71,78
2015,10,27,33.41,0.96,67
2015,10,28,38.39,2,81
2015,10,29,43.13,2.06,93
2015,10,30,38.21,2.17,88
2015,10,31,36.69,9.15,86
2015,11,1,30.27,15.85,85
2015,11,2,36.09,23.4,101
2015,11,3,31.05,7.6,82
2015,11,4,37.71,3.63,100
2015,11,5,31.73,0.23,82
2015,11,6,35.83,3.44,78
2015,11,7,34.53,1.98,82
2015,11,8,34.69,0,75
2015,11,9,36.81,4.98,66
2015,11,10,32.73,0.71,71
2015,11,11,35.85,0.08,61
2015,11,12,32.89,0.23,60
2015,11,13,35.23,0.5,49
2015,11,14,33.69,0.23,39
2015,11,15,32.61,0,56
2015,11,16,33.85,0,38
2015,11,17,30.83,0.1,34
2015,11,18,33.17,0,30
2015,11,19,29.85,0,41
2015,11,20,35.75,0.25,55
2015,11,21,33.89,0.44,58
2015,11,22,36.05,8.96,71
2015,11,23,35.17,4.56,56
2015,11,24,33.91,0,59
2015,11,25,34.27,0,61
2015,11,26,30.13,0,65
2015,11,27,35.01,0,61
2015,11,28,32.09,0,51
2015,11,29,33.61,1.46,51
2015,11,30,36.27,3.31,47
2015,12,1,34.67,1.04,32
2015,12,2,31.49,1.48,49
2015,12,3,25.23,0.06,36
2015,12,4,31.43,1.83,33
2015,12,5,27.77,0.96,50
2015,12,6,31.65,1.04,54
2015,12,7,28.75,0.71,61
2015,12,8,29.59,0.52,60
2015,12,9,30.53,0.79,78
2015,12,10,29.55,0.85,82
2015,12,11,28.83,2.25,83
2015,12,12,26.33,0.23,83
2015,12,13,29.85,8.02,81
2015,12,14,25.45,1.88,86
2015,12,15,26.71,1.29,65
2015,12,16,26.25,2.52,63
2015,12,17,27.91,0.92,56
2015,12,18,27.53,2.92,54
2015,12,19,25.89,0.19,49
2015,12,20,28.17,0.75,22
2015,12,21,25.45,6.58,18
2015,12,22,28.61,11.54,72
2015,12,23,27.43,5.63,68
2015,12,24,27.53,7.73,69
2015,12,25,25.71,1.58,76
2015,12,26,26.15,6.6,65
2015,12,27,28.29,1.02,67
2015,12,28,24.25,0.77,71
2015,12,29,28.01,2.44,57
2015,12,30,25.41,2.04,37
2015,12,31,25.27,0.23,22
2016,1,1,28.93,0.63,37
2016,1,2,30.09,0.08,40
2016,1,3,30.17,0.15,51
2016,1,4,25.69,0,70
2016,1,5,29.09,0,35
2016,1,6,25.49,0,31
2016,1,7,29.51,0.1,61
2016,1,8,26.47,0.38,86
2016,1,9,26.87,0,97
2016,1,10,29.21,0,90
2016,1,11,26.17,0.06,47
2016,1,12,27.91,0.63,40
2016,1,13,25.83,0,38
2016,1,14,28.21,0.35,41
2016,1,15,25.33,0.27,45
2016,1,16,29.11,0,44
2016,1,17,28.25,0,58
2016,1,18,28.27,0,54
2016,1,19,27.39,0.52,66
2016,1,20,28.29,1.85,62
2016,1,21,23.61,0,64
2016,1,22,23.01,0.15,67
2016,1,23,26.17,0.21,63
2016,1,24,25.69,0.58,48
2016,1,25,28.29,1.77,67
2016,1,26,27.87,0.67,69
2016,1,27,28.11,2.85,83
2016,1,28,27.11,1.52,77
2016,1,29,26.89,0.94,64
2016,1,30,28.25,0,36
2016,1,31,21.13,0,35
2016,2,1,29.87,0,44
2016,2,2,28.09,0.67,52
2016,2,3,30.17,1.02,83
2016,2,4,31.39,2.75,108
2016,2,5,30.23,0.31,103
2016,2,6,31.41,2.27,79
2016,2,7,29.79,3.85,89
2016,2,8,32.59,1.04,89
2016,2,9,26.47,0.98,84
2016,2,10,30.43,1.21,75
2016,2,11,30.63,4.23,85
2016,2,12,30.01,2.81,63
2016,2,13,34.75,3.44,38
2016,2,14,30.11,2.08,46
2016,2,15,34.73,12.25,50
2016,2,16,32.75,0.17,42
2016,2,17,35.39,1.83,38
2016,2,18,36.43,0.19,36
2016,2,19,38.54,0,46
2016,2,20,38.96,0,52
2016,2,21,39.46,0.65,47
2016,2,22,39.90,0.33,34
2016,2,23,40.38,0,37
2016,2,24,40.84,0.63,34
2016,2,25,41.31,0.15,26
2016,2,26,41.78,0.48,48
2016,2,27,28.09,0.83,26
2016,2,28,33.99,0,36
2016,2,29,39.89,0.46,45
2016,3,1,33.07,0,68
2016,3,2,39.59,0,78
2016,3,3,36.05,0,77
2016,3,4,39.39,0.48,111
2016,3,5,39.65,0.42,83
2016,3,6,35.89,0.6,78
2016,3,7,39.93,0,79
2016,3,8,37.07,0.1,63
2016,3,9,41.95,0,91
2016,3,10,32.57,0,80
2016,3,11,42.35,0,51
2016,3,12,45.61,0.25,70
2016,3,13,36.79,0.17,57
2016,3,14,43.49,0.5,70
2016,3,15,39.91,0.69,59
2016,3,16,43.99,0,79
2016,3,17,36.77,0,72
2016,3,18,43.57,0.73,47
2016,3,19,33.65,0.08,37
2016,3,20,38.73,0.08,36
2016,3,21,38.49,0,33
2016,3,22,38.75,0,20
2016,3,23,45.75,0,21
2016,3,24,37.61,0,35
2016,3,25,44.39,0.15,34
2016,3,26,35.71,0.1,32
2016,3,27,37.63,0.42,32
2016,3,28,32.48,0.38,30
2016,3,29,39.35,0,20
2016,3,30,33.03,0,17
2016,3,31,36.45,0,16
2016,4,1,28.15,0,12
2016,4,2,29.49,0,12
2016,4,3,31.45,0,12
2016,4,4,33.00,0.04,40
2016,4,5,34.03,0.1,33
2016,4,6,38.03,0,20
2016,4,7,39.01,0,18
2016,4,8,43.05,0,26
2016,4,9,39.49,2.5,25
2016,4,10,38.32,0.5,34
2016,4,11,37.15,1.94,43
2016,4,12,43.89,0.17,37
2016,4,13,39.61,0.4,48
2016,4,14,45.25,1.58,46
2016,4,15,43.89,4.48,33
2016,4,16,36.19,2.6,42
2016,4,17,40.09,1.19,36
2016,4,18,35.13,1.04,31
2016,4,19,46.89,0.35,28
2016,4,20,36.97,0,25
2016,4,21,42.37,0,26
2016,4,22,40.65,0,21
2016,4,23,41.31,0,13
2016,4,24,45.45,0,37
2016,4,25,38.25,0,45
2016,4,26,44.71,1.71,57
2016,4,27,37.79,1.81,76
2016,4,28,46.97,1.58,90
2016,4,29,41.69,0.54,82
2016,4,30,45.63,0.23,89
2016,5,1,44.87,0,87
2016,5,2,34.21,0.17,83
2016,5,3,40.59,0.23,73
2016,5,4,41.71,1.69,71
2016,5,5,44.37,0.1,60
2016,5,6,32.01,0.83,57
2016,5,7,45.15,2.56,34
2016,5,8,42.83,0,44
2016,5,9,44.53,1.58,52
2016,5,10,44.59,0.4,76
2016,5,11,38.97,0.27,79
2016,5,12,43.63,0.29,83
2016,5,13,32.01,2.08,78
2016,5,14,40.43,2.6,88
2016,5,15,35.49,7.31,87
2016,5,16,42.29,3.92,55
2016,5,17,41.03,0,38
2016,5,18,33.01,0,30
2016,5,19,39.45,0,43
2016,5,20,23.79,0.44,46
2016,5,21,22.86,0.77,18
2016,5,22,35.15,0.33,28
2016,5,23,38.39,0.23,16
2016,5,24,41.29,0.96,25
2016,5,25,32.69,0.67,35
2016,5,26,41.17,0.88,34
2016,5,27,34.67,0,34
2016,5,28,35.09,0.56,33
2016,5,29,25.55,0.31,33
2016,5,30,36.31,1.35,41
2016,5,31,33.25,0,36
2016,6,1,37.45,0,41
2016,6,2,35.99,0,14
2016,6,3,38.45,0,0
2016,6,4,41.25,0,10
2016,6,5,41.41,0,0
2016,6,6,44.29,0,0
2016,6,7,34.35,0,12
2016,6,8,37.55,0,14
2016,6,9,32.89,1.06,19
2016,6,10,38.71,0.17,33
2016,6,11,31.03,0.54,44
2016,6,12,32.35,0,42
2016,6,13,30.11,0.77,38
2016,6,14,23.83,0,38
2016,6,15,34.29,0,40
2016,6,16,33.59,1.42,28
2016,6,17,36.29,0.1,39
2016,6,18,30.63,0.4,47
2016,6,19,33.07,0,50
2016,6,20,33.31,0,36
2016,6,21,37.45,0,24
2016,6,22,32.69,0,23
2016,6,23,33.86,0,12
2016,6,24,38.93,0,12
2016,6,25,40.91,0,0
2016,6,26,38.23,0.54,0
2016,6,27,32.89,0.88,0
2016,6,28,36.39,0,0
2016,6,29,39.33,0,0
2016,6,30,27.99,0,0
2016,7,1,34.31,0,0
2016,7,2,20.74,0,11
2016,7,3,24.61,0.23,19
2016,7,4,23.06,0,0
2016,7,5,25.64,0,13
2016,7,6,25.24,0,13
2016,7,7,28.47,0.54,25
2016,7,8,30.39,0.38,41
2016,7,9,34.27,1.54,56
2016,7,10,28.61,0.98,50
2016,7,11,28.77,0.21,62
2016,7,12,28.77,1.13,59
2016,7,13,30.85,1.15,53
2016,7,14,27.19,0,58
2016,7,15,31.43,3.42,69
2016,7,16,30.40,5.92,60
2016,7,17,29.15,9.75,39
2016,7,18,28.05,5.19,64
2016,7,19,31.89,5.88,59
2016,7,20,30.15,3.83,56
2016,7,21,32.13,2.29,52
2016,7,22,31.29,1.77,39
2016,7,23,32.33,14.25,27
2016,7,24,30.01,0.63,13
2016,7,25,29.93,0,0
2016,7,26,32.29,0,0
2016,7,27,35.47,0,0
2016,7,28,32.21,0,13
2016,7,29,33.75,0,15
2016,7,30,31.77,0.44,21
2016,7,31,38.13,0,16
2016,8,1,34.77,0,12
2016,8,2,32.73,0,12
2016,8,3,34.37,0,0
2016,8,4,37.23,0.15,16
2016,8,5,25.21,1.46,38
2016,8,6,29.47,0,39
2016,8,7,27.39,1.44,51
2016,8,8,34.85,12.1,81
2016,8,9,31.79,1.27,72
2016,8,10,35.74,0.13,77
2016,8,11,35.33,0.85,79
2016,8,12,34.29,1.08,71
2016,8,13,30.97,0,58
2016,8,14,31.81,0.63,59
2016,8,15,33.05,0,63
2016,8,16,32.09,0.33,80
2016,8,17,32.60,0.21,58
2016,8,18,32.47,0,49
2016,8,19,36.11,0,47
2016,8,20,32.97,0.33,16
2016,8,21,34.35,0,14
2016,8,22,37.01,0.65,28
2016,8,23,37.53,0,48
2016,8,24,32.69,0,49
2016,8,25,38.91,0,48
2016,8,26,40.03,2.27,49
2016,8,27,38.33,0,58
2016,8,28,32.29,0.31,64
2016,8,29,34.51,2.52,68
2016,8,30,34.67,0.13,74
2016,8,31,36.20,0.54,77
2016,9,1,31.21,1.83,78
2016,9,2,30.24,1.4,67
2016,9,3,30.09,0.58,65
2016,9,4,28.21,0.6,49
2016,9,5,28.93,0.35,31
2016,9,6,29.69,0.27,43
2016,9,7,29.29,0,57
2016,9,8,31.75,0.17,53
2016,9,9,34.77,0.75,79
2016,9,10,33.87,0.81,78
2016,9,11,35.58,0,67
2016,9,12,32.35,0,59
2016,9,13,28.55,0,39
2016,9,14,30.31,0,28
2016,9,15,36.19,0,15
2016,9,16,35.07,0,13
2016,9,17,35.27,0.19,14
2016,9,18,30.29,4.15,38
2016,9,19,34.61,0.73,63
2016,9,20,36.87,1.1,53
2016,9,21,34.03,1.98,55
2016,9,22,37.39,0,36
2016,9,23,37.21,0,60
2016,9,24,32.31,0.44,55
2016,9,25,37.61,1.13,30
2016,9,26,32.61,0.75,29
2016,9,27,33.29,2.79,26
2016,9,28,33.07,0.6,30
2016,9,29,36.09,0,17
2016,9,30,37.79,0,12
2016,10,1,36.63,0,0
2016,10,2,39.53,0.48,15
2016,10,3,35.45,0.17,35
2016,10,4,29.91,0,40
2016,10,5,34.15,0.83,41
2016,10,6,37.27,0.44,56
2016,10,7,38.49,0,60
2016,10,8,35.49,0,63
2016,10,9,29.75,0,68
2016,10,10,31.59,0,66
2016,10,11,32.91,0.04,63
2016,10,12,31.53,0.38,41
2016,10,13,31.23,0.04,42
2016,10,14,35.73,0.35,41
2016,10,15,34.87,0,38
2016,10,16,38.39,0.73,29
2016,10,17,38.13,0,27
2016,10,18,37.17,0.06,29
2016,10,19,38.05,0,28
2016,10,20,37.35,0.08,16
2016,10,21,39.89,0.06,28
2016,10,22,33.55,0,27
2016,10,23,40.19,0,15
2016,10,24,34.77,0,15
2016,10,25,36.53,0,17
2016,10,26,36.99,0,25
2016,10,27,32.13,0,25
2016,10,28,31.43,0,37
2016,10,29,38.13,0,23
2016,10,30,35.33,0,13
2016,10,31,37.49,0,13
2016,11,1,37.37,0,12
2016,11,2,36.57,0,0
2016,11,3,38.05,0,27
2016,11,4,36.85,0,25
2016,11,5,26.47,0,25
2016,11,6,33.45,0,22
2016,11,7,32.19,0,11
2016,11,8,33.23,0,0
2016,11,9,33.35,0,14
2016,11,10,33.15,0,24
2016,11,11,34.41,0,26
2016,11,12,31.39,0.06,12
2016,11,13,34.65,0.15,36
2016,11,14,30.21,0.15,31
2016,11,15,34.31,0.17,27
2016,11,16,32.19,0,27
2016,11,17,34.93,0,29
2016,11,18,33.23,0,28
2016,11,19,33.37,0.21,24
2016,11,20,33.93,0,13
2016,11,21,30.51,0,0
2016,11,22,33.11,0,0
2016,11,23,31.11,0.06,11
2016,11,24,32.79,0,12
2016,11,25,32.53,0,13
2016,11,26,30.71,0,25
2016,11,27,33.05,0,30
2016,11,28,28.23,2,41
2016,11,29,32.53,3.06,46
2016,11,30,30.63,1.83,51
2016,12,1,34.11,0,55
2016,12,2,31.85,0,61
2016,12,3,32.85,0,56
2016,12,4,33.61,1.44,38
2016,12,5,32.85,0.54,34
2016,12,6,33.87,0,31
2016,12,7,30.63,0,19
2016,12,8,34.51,0,14
2016,12,9,32.41,0,20
2016,12,10,32.95,0,0
2016,12,11,30.99,0.27,0
2016,12,12,32.11,0,12
2016,12,13,30.07,0,14
2016,12,14,28.67,0,23
2016,12,15,30.91,0.15,12
2016,12,16,28.31,0,0
2016,12,17,33.29,0,13
2016,12,18,29.27,0,27
2016,12,19,28.37,0,15
2016,12,20,28.75,0,22
2016,12,21,25.73,0,30
2016,12,22,31.55,0,16
2016,12,23,28.33,0,0
2016,12,24,30.67,0,0
2016,12,25,28.59,0,0
2016,12,26,29.55,0,0
2016,12,27,28.61,1.08,16
2016,12,28,29.85,0,12
2016,12,29,30.87,0,11
2016,12,30,27.81,0,11
2016,12,31,27.47,0,11
2017,1,1,27.07,0,12
2017,1,2,31.95,0,12
2017,1,3,31.45,0,11
2017,1,4,30.23,0,0
2017,1,5,29.19,0,0
2017,1,6,28.87,0,0
2017,1,7,29.55,0,0
2017,1,8,27.61,0,0
2017,1,9,30.71,0,0
2017,1,10,25.97,0.63,0
2017,1,11,29.57,0,0
2017,1,12,26.91,0,11
2017,1,13,26.55,0,26
2017,1,14,27.43,0,31
2017,1,15,26.87,0,30
2017,1,16,29.29,0,25
2017,1,17,25.17,0,30
2017,1,18,28.91,0,36
2017,1,19,29.37,0,33
2017,1,20,29.85,1.96,56
2017,1,21,29.75,5.29,75
2017,1,22,29.97,0,68
2017,1,23,30.35,0,57
2017,1,24,28.89,2.85,43
2017,1,25,33.47,2.52,47
2017,1,26,32.41,0.4,40
2017,1,27,34.89,0,30
2017,1,28,29.27,0,30
2017,1,29,29.13,0,34
2017,1,30,31.17,0,35
2017,1,31,28.29,0,36
2017,2,1,32.47,0,47
2017,2,2,28.35,0,47
2017,2,3,31.37,0,39
2017,2,4,32.21,0,20
2017,2,5,35.57,0,14
2017,2,6,35.45,0,13
2017,2,7,30.99,0,13
2017,2,8,33.89,0.42,11
2017,2,9,31.01,0.19,19
2017,2,10,34.89,0,24
2017,2,11,30.35,0,23
2017,2,12,33.57,0,21
2017,2,13,31.99,0,19
2017,2,14,35.05,0,16
2017,2,15,35.13,0,24
2017,2,16,31.65,0,19
2017,2,17,35.31,0,14
2017,2,18,31.21,0,13
2017,2,19,33.89,0,27
2017,2,20,30.69,0.17,32
2017,2,21,31.75,0.54,27
2017,2,22,37.69,1.69,29
2017,2,23,29.51,1.63,24
2017,2,24,36.69,0.38,27
2017,2,25,31.13,0,32
2017,2,26,37.61,0.29,38
2017,2,27,34.85,0.23,50
2017,2,28,37.59,1.19,58
2017,3,1,38.31,0.29,59
2017,3,2,36.41,0,56
2017,3,3,38.53,0,39
2017,3,4,33.09,0,0
2017,3,5,34.99,0,14
2017,3,6,33.99,0,0
2017,3,7,39.09,0,0
2017,3,8,33.73,0,0
2017,3,9,34.75,0,0
2017,3,10,36.67,0,0
2017,3,11,37.99,0,0
2017,3,12,37.59,0,0
2017,3,13,29.57,0,0
2017,3,14,37.75,0,0
2017,3,15,35.77,0,0
2017,3,16,37.55,0,0
2017,3,17,37.61,0,0
2017,3,18,33.79,0,0
2017,3,19,39.55,0,0
2017,3,20,22.49,0.17,0
2017,3,21,36.07,0,13
2017,3,22,32.07,0,14
2017,3,23,35.93,0,14
2017,3,24,33.83,0,14
2017,3,25,34.59,0.31,18
2017,3,26,32.49,1.96,31
2017,3,27,33.07,3.94,52
2017,3,28,34.61,2.94,57
2017,3,29,35.51,1.33,52
2017,3,30,39.51,0,49
2017,3,31,35.39,3.38,66
2017,4,1,38.13,2.71,71
2017,4,2,40.13,14.46,83
2017,4,3,32.91,8.88,100
2017,4,4,32.65,2.75,76
2017,4,5,30.79,2.06,50
2017,4,6,38.87,1.38,36
2017,4,7,26.89,0.08,23
2017,4,8,43.13,0,0
2017,4,9,39.13,0,12
2017,4,10,41.67,0.48,14
2017,4,11,45.67,0,14
2017,4,12,39.11,0.06,22
2017,4,13,45.01,0.13,25
2017,4,14,33.83,0,19
2017,4,15,40.71,0,0
2017,4,16,36.43,0,0
2017,4,17,42.99,0,0
2017,4,18,39.29,1.98,23
2017,4,19,34.41,0,15
2017,4,20,37.03,0.67,28
2017,4,21,34.65,1.1,40
2017,4,22,29.23,0.6,30
2017,4,23,22.77,0,43
2017,4,24,22.29,0,46
2017,4,25,33.93,0,41
2017,4,26,35.73,0.46,38
2017,4,27,40.47,0,26
2017,4,28,33.93,0,36
2017,4,29,38.51,0,34
2017,4,30,31.09,0,24
2017,5,1,38.07,0.44,12
2017,5,2,47.41,0,29
2017,5,3,38.49,0,18
2017,5,4,36.09,0,17
2017,5,5,36.73,2.35,31
2017,5,6,35.49,0.21,27
2017,5,7,35.69,0,23
2017,5,8,37.53,0,11
2017,5,9,26.85,0,0
2017,5,10,41.53,0,0
2017,5,11,34.59,0,11
2017,5,12,38.89,0,15
2017,5,13,38.33,0,0
2017,5,14,33.07,0,0
2017,5,15,35.69,0,0
2017,5,16,28.59,0,25
2017,5,17,36.01,0,12
2017,5,18,29.69,0,24
2017,5,19,37.53,0,25
2017,5,20,36.05,0,30
2017,5,21,35.97,0.23,37
2017,5,22,38.71,0,50
2017,5,23,40.43,0.69,55
2017,5,24,38.75,0.52,20
2017,5,25,37.39,0,31
2017,5,26,39.77,0.35,25
2017,5,27,39.61,3.65,24
2017,5,28,42.93,1.77,21
2017,5,29,41.69,0,14
2017,5,30,43.49,0,0
2017,5,31,36.83,1.31,0
2017,6,1,30.39,1.98,15
2017,6,2,30.05,2.77,23
2017,6,3,34.21,0.06,24
